TaskID,WorkflowStepIndex,MappedRequestID,RequiredModelType
task_Server1_train_0_132,2,req_1372708,ChatGPT
task_Server1_train_0_132,3,req_714099,GPT-4v
task_Server1_train_0_132,4,req_1000186,ChatGPT
task_Server1_train_0_133,0,req_7918,GPT-4
task_Server1_train_0_133,1,req_648224,ChatGPT
task_Server1_train_0_133,2,req_868797,GPT-4
task_Server1_train_0_133,3,req_822792,GPT-4v
task_Server1_train_0_133,4,req_90025,ChatGPT
task_Server1_train_0_134,0,req_1325720,ChatGPT
task_Server1_train_0_134,1,req_654264,GPT-4v
task_Server1_train_0_134,2,req_720231,GPT-4v
task_Server1_train_0_134,3,req_765365,GPT-4v
task_Server1_train_0_134,4,req_143596,GPT-4v
task_Server1_train_0_135,0,req_1406590,ChatGPT
task_Server1_train_0_135,1,req_1116969,ChatGPT
task_Server1_train_0_135,2,req_1291440,GPT-4
task_Server1_train_0_135,3,req_646541,ChatGPT
task_Server1_train_0_135,4,req_836272,ChatGPT
task_Server1_train_0_136,0,req_650704,ChatGPT
task_Server1_train_0_136,1,req_243338,ChatGPT
task_Server1_train_0_136,2,req_1134789,GPT-4
task_Server1_train_0_136,3,req_1179646,ChatGPT
task_Server1_train_0_136,4,req_1363860,GPT-4v
task_Server1_train_0_137,0,req_991128,ChatGPT
task_Server1_train_0_137,1,req_380348,GPT-4
task_Server1_train_0_137,2,req_231143,ChatGPT
task_Server1_train_0_137,3,req_52993,GPT-4v
task_Server1_train_0_137,4,req_1134490,GPT-4v
task_Server1_train_0_138,0,req_1319463,GPT-4
task_Server1_train_0_138,1,req_469806,ChatGPT
task_Server1_train_0_138,2,req_1095909,GPT-4
task_Server1_train_0_138,3,req_724526,ChatGPT
task_Server1_train_0_138,4,req_280696,GPT-4v
task_Server1_train_0_139,0,req_1215779,GPT-4
task_Server1_train_0_139,1,req_1101005,GPT-4
task_Server1_train_0_139,2,req_1401007,ChatGPT
task_Server1_train_0_139,3,req_1024886,GPT-4v
task_Server1_train_0_139,4,req_2616,ChatGPT
task_Server1_train_0_140,0,req_695407,GPT-4
task_Server1_train_0_140,1,req_453958,GPT-4
task_Server1_train_0_140,2,req_548683,GPT-4v
task_Server1_train_0_140,3,req_228052,GPT-4v
task_Server1_train_0_140,4,req_1244411,GPT-4v
task_Server1_train_0_141,0,req_1022935,GPT-4
task_Server1_train_0_141,1,req_807318,ChatGPT
task_Server1_train_0_141,2,req_1267937,ChatGPT
task_Server1_train_0_141,3,req_1284438,GPT-4v
task_Server1_train_0_141,4,req_357099,ChatGPT
task_Server1_train_0_142,0,req_99561,ChatGPT
task_Server1_train_0_142,1,req_188311,ChatGPT
task_Server1_train_0_142,2,req_149547,ChatGPT
task_Server1_train_0_142,3,req_1203644,GPT-4v
task_Server1_train_0_142,4,req_109534,GPT-4v
task_Server1_train_0_143,0,req_502641,ChatGPT
task_Server1_train_0_143,1,req_715654,GPT-4
task_Server1_train_0_143,2,req_577609,GPT-4v
task_Server1_train_0_143,3,req_598778,ChatGPT
task_Server1_train_0_143,4,req_372222,GPT-4v
task_Server1_train_0_144,0,req_16274,ChatGPT
task_Server1_train_0_144,1,req_696975,GPT-4
task_Server1_train_0_144,2,req_1392793,ChatGPT
task_Server1_train_0_144,3,req_274508,ChatGPT
task_Server1_train_0_144,4,req_639533,ChatGPT
task_Server1_train_0_145,0,req_984533,GPT-4
task_Server1_train_0_145,1,req_1221299,GPT-4
task_Server1_train_0_145,2,req_740667,GPT-4
task_Server1_train_0_145,3,req_1317952,GPT-4
task_Server1_train_0_145,4,req_234573,ChatGPT
task_Server1_train_0_146,0,req_1328736,ChatGPT
task_Server1_train_0_146,1,req_760380,ChatGPT
task_Server1_train_0_146,2,req_1084272,GPT-4v
task_Server1_train_0_146,3,req_1206130,ChatGPT
task_Server1_train_0_146,4,req_1013989,ChatGPT
task_Server1_train_0_147,0,req_704375,GPT-4
task_Server1_train_0_147,1,req_1238082,GPT-4v
task_Server1_train_0_147,2,req_543764,GPT-4v
task_Server1_train_0_147,3,req_943427,ChatGPT
task_Server1_train_0_147,4,req_444570,GPT-4v
task_Server1_train_0_148,0,req_1100977,GPT-4
task_Server1_train_0_148,1,req_762571,GPT-4
task_Server1_train_0_148,2,req_1332490,GPT-4v
task_Server1_train_0_148,3,req_877177,GPT-4v
task_Server1_train_0_148,4,req_561794,ChatGPT
task_Server1_train_0_149,0,req_1149090,GPT-4
task_Server1_train_0_149,1,req_935069,ChatGPT
task_Server1_train_0_149,2,req_1385948,ChatGPT
task_Server1_train_0_149,3,req_477716,ChatGPT
task_Server1_train_0_149,4,req_309029,ChatGPT
task_Server1_train_0_150,0,req_53514,ChatGPT
task_Server1_train_0_150,1,req_1227516,GPT-4
task_Server1_train_0_150,2,req_759090,ChatGPT
task_Server1_train_0_150,3,req_220925,GPT-4v
task_Server1_train_0_150,4,req_555194,ChatGPT
task_Server1_train_0_151,0,req_459992,ChatGPT
task_Server1_train_0_151,1,req_837621,GPT-4
task_Server1_train_0_151,2,req_151447,GPT-4v
task_Server1_train_0_151,3,req_723820,ChatGPT
task_Server1_train_0_151,4,req_419020,ChatGPT
task_Server1_train_0_152,0,req_454478,ChatGPT
task_Server1_train_0_152,1,req_1128401,GPT-4v
task_Server1_train_0_152,2,req_456176,ChatGPT
task_Server1_train_0_152,3,req_642257,GPT-4v
task_Server1_train_0_152,4,req_588656,GPT-4v
task_Server1_train_0_153,0,req_767752,GPT-4
task_Server1_train_0_153,1,req_651777,ChatGPT
task_Server1_train_0_153,2,req_193951,ChatGPT
task_Server1_train_0_153,3,req_1262594,ChatGPT
task_Server1_train_0_153,4,req_681235,GPT-4v
task_Server1_train_0_154,0,req_1241627,GPT-4
task_Server1_train_0_154,1,req_487332,GPT-4v
task_Server1_train_0_154,2,req_982603,GPT-4v
task_Server1_train_0_154,3,req_647807,ChatGPT
task_Server1_train_0_154,4,req_846481,GPT-4v
task_Server1_train_0_155,0,req_1342206,GPT-4
task_Server1_train_0_155,1,req_1223604,GPT-4
task_Server1_train_0_155,2,req_1294345,GPT-4
task_Server1_train_0_155,3,req_1283157,ChatGPT
task_Server1_train_0_155,4,req_1366629,ChatGPT
task_Server1_train_0_156,0,req_1230237,ChatGPT
task_Server1_train_0_156,1,req_796698,GPT-4
task_Server1_train_0_156,2,req_369177,ChatGPT
task_Server1_train_0_156,3,req_186430,GPT-4v
task_Server1_train_0_156,4,req_925459,ChatGPT
task_Server1_train_0_157,0,req_783560,ChatGPT
task_Server1_train_0_157,1,req_714671,ChatGPT
task_Server1_train_0_157,2,req_147682,ChatGPT
task_Server1_train_0_157,3,req_780300,GPT-4v
task_Server1_train_0_157,4,req_50448,GPT-4v
task_Server1_train_0_158,0,req_1277038,GPT-4
task_Server1_train_0_158,1,req_430915,ChatGPT
task_Server1_train_0_158,2,req_888008,GPT-4
task_Server1_train_0_158,3,req_1239709,GPT-4
task_Server1_train_0_158,4,req_1046768,GPT-4v
task_Server1_train_0_159,0,req_660965,ChatGPT
task_Server1_train_0_159,1,req_84161,ChatGPT
task_Server1_train_0_159,2,req_15893,GPT-4
task_Server1_train_0_159,3,req_857830,GPT-4v
task_Server1_train_0_159,4,req_1205739,ChatGPT
task_Server1_train_0_160,0,req_91509,ChatGPT
task_Server1_train_0_160,1,req_824530,GPT-4
task_Server1_train_0_160,2,req_1232826,ChatGPT
task_Server1_train_0_160,3,req_167915,ChatGPT
task_Server1_train_0_160,4,req_1409874,ChatGPT
task_Server1_train_0_161,0,req_403769,GPT-4
task_Server1_train_0_161,1,req_173540,GPT-4
task_Server1_train_0_161,2,req_474749,ChatGPT
task_Server1_train_0_161,3,req_282673,GPT-4
task_Server1_train_0_161,4,req_5399,GPT-4v
task_Server1_train_0_162,0,req_1000563,ChatGPT
task_Server1_train_0_162,1,req_563455,GPT-4
task_Server1_train_0_162,2,req_1298903,GPT-4v
task_Server1_train_0_162,3,req_933801,GPT-4v
task_Server1_train_0_162,4,req_43273,ChatGPT
task_Server1_train_0_163,0,req_1304976,ChatGPT
task_Server1_train_0_163,1,req_1100485,GPT-4
task_Server1_train_0_163,2,req_379133,GPT-4
task_Server1_train_0_163,3,req_536850,GPT-4v
task_Server1_train_0_163,4,req_297164,GPT-4v
task_Server1_train_0_164,0,req_757311,ChatGPT
task_Server1_train_0_164,1,req_229819,GPT-4v
task_Server1_train_0_164,2,req_1084374,ChatGPT
task_Server1_train_0_164,3,req_953291,GPT-4v
task_Server1_train_0_164,4,req_1374921,GPT-4v
task_Server1_train_0_165,0,req_1170880,GPT-4
task_Server1_train_0_165,1,req_425952,GPT-4
task_Server1_train_0_165,2,req_172515,GPT-4
task_Server1_train_0_165,3,req_510958,ChatGPT
task_Server1_train_0_165,4,req_781257,GPT-4v
task_Server1_train_0_166,0,req_623645,GPT-4
task_Server1_train_0_166,1,req_736605,ChatGPT
task_Server1_train_0_166,2,req_1196671,GPT-4
task_Server1_train_0_166,3,req_326715,ChatGPT
task_Server1_train_0_166,4,req_1409108,ChatGPT
task_Server1_train_0_167,0,req_243324,ChatGPT
task_Server1_train_0_167,1,req_607373,ChatGPT
task_Server1_train_0_167,2,req_1058901,GPT-4
task_Server1_train_0_167,3,req_605807,ChatGPT
task_Server1_train_0_167,4,req_770323,GPT-4v
task_Server1_train_0_168,0,req_1281095,ChatGPT
task_Server1_train_0_168,1,req_617844,GPT-4
task_Server1_train_0_168,2,req_1347696,GPT-4
task_Server1_train_0_168,3,req_386306,GPT-4v
task_Server1_train_0_168,4,req_666657,ChatGPT
task_Server1_train_0_169,0,req_1429316,ChatGPT
task_Server1_train_0_169,1,req_415432,ChatGPT
task_Server1_train_0_169,2,req_990086,ChatGPT
task_Server1_train_0_169,3,req_742774,GPT-4
task_Server1_train_0_169,4,req_132108,ChatGPT
task_Server1_train_0_170,0,req_386805,GPT-4
task_Server1_train_0_170,1,req_1337233,GPT-4
task_Server1_train_0_170,2,req_1269258,GPT-4v
task_Server1_train_0_170,3,req_1263853,GPT-4v
task_Server1_train_0_170,4,req_407641,GPT-4v
task_Server1_train_0_171,0,req_1019495,GPT-4
task_Server1_train_0_171,1,req_781612,GPT-4v
task_Server1_train_0_171,2,req_125449,GPT-4v
task_Server1_train_0_171,3,req_1109424,ChatGPT
task_Server1_train_0_171,4,req_819194,GPT-4v
task_Server1_train_0_172,0,req_1115548,ChatGPT
task_Server1_train_0_172,1,req_965354,GPT-4v
task_Server1_train_0_172,2,req_1328543,ChatGPT
task_Server1_train_0_172,3,req_978064,ChatGPT
task_Server1_train_0_172,4,req_1001961,GPT-4v
task_Server1_train_0_173,0,req_372384,ChatGPT
task_Server1_train_0_173,1,req_985525,GPT-4
task_Server1_train_0_173,2,req_700374,GPT-4
task_Server1_train_0_173,3,req_1137788,GPT-4
task_Server1_train_0_173,4,req_64779,GPT-4v
task_Server1_train_0_174,0,req_1051307,ChatGPT
task_Server1_train_0_174,1,req_209361,GPT-4v
task_Server1_train_0_174,2,req_1044240,GPT-4v
task_Server1_train_0_174,3,req_1025642,ChatGPT
task_Server1_train_0_174,4,req_889227,GPT-4v
task_Server1_train_0_175,0,req_1185050,ChatGPT
task_Server1_train_0_175,1,req_1297462,ChatGPT
task_Server1_train_0_175,2,req_1112310,GPT-4v
task_Server1_train_0_175,3,req_297982,GPT-4v
task_Server1_train_0_175,4,req_533450,ChatGPT
task_Server1_train_0_176,0,req_1280598,ChatGPT
task_Server1_train_0_176,1,req_216100,ChatGPT
task_Server1_train_0_176,2,req_375611,GPT-4
task_Server1_train_0_176,3,req_543994,GPT-4v
task_Server1_train_0_176,4,req_63028,GPT-4v
task_Server1_train_0_177,0,req_1219919,GPT-4
task_Server1_train_0_177,1,req_1010143,GPT-4v
task_Server1_train_0_177,2,req_1248177,GPT-4v
task_Server1_train_0_177,3,req_1412328,GPT-4v
task_Server1_train_0_177,4,req_637626,GPT-4v
task_Server1_train_0_178,0,req_836667,ChatGPT
task_Server1_train_0_178,1,req_1116950,GPT-4
task_Server1_train_0_178,2,req_410865,ChatGPT
task_Server1_train_0_178,3,req_1343724,GPT-4
task_Server1_train_0_178,4,req_1371069,GPT-4v
task_Server1_train_0_179,0,req_160048,ChatGPT
task_Server1_train_0_179,1,req_594518,ChatGPT
task_Server1_train_0_179,2,req_1351060,ChatGPT
task_Server1_train_0_179,3,req_1335392,ChatGPT
task_Server1_train_0_179,4,req_1005986,ChatGPT
task_Server1_train_0_180,0,req_1148274,GPT-4
task_Server1_train_0_180,1,req_1264824,ChatGPT
task_Server1_train_0_180,2,req_1210616,GPT-4
task_Server1_train_0_180,3,req_758945,GPT-4v
task_Server1_train_0_180,4,req_736808,GPT-4v
task_Server1_train_0_181,0,req_1147640,ChatGPT
task_Server1_train_0_181,1,req_443766,GPT-4v
task_Server1_train_0_181,2,req_1201620,ChatGPT
task_Server1_train_0_181,3,req_1002419,GPT-4v
task_Server1_train_0_181,4,req_54467,GPT-4v
task_Server1_train_0_182,0,req_1373228,ChatGPT
task_Server1_train_0_182,1,req_1120112,GPT-4v
task_Server1_train_0_182,2,req_372471,GPT-4v
task_Server1_train_0_182,3,req_81233,ChatGPT
task_Server1_train_0_182,4,req_850721,ChatGPT
task_Server1_train_0_183,0,req_1024777,ChatGPT
task_Server1_train_0_183,1,req_1180754,ChatGPT
task_Server1_train_0_183,2,req_1094855,GPT-4
task_Server1_train_0_183,3,req_186988,ChatGPT
task_Server1_train_0_183,4,req_402473,ChatGPT
task_Server1_train_0_184,0,req_72653,GPT-4
task_Server1_train_0_184,1,req_1172409,GPT-4v
task_Server1_train_0_184,2,req_689093,GPT-4v
task_Server1_train_0_184,3,req_933059,ChatGPT
task_Server1_train_0_184,4,req_1244325,ChatGPT
task_Server1_train_0_185,0,req_18525,GPT-4
task_Server1_train_0_185,1,req_929714,GPT-4v
task_Server1_train_0_185,2,req_1101135,GPT-4v
task_Server1_train_0_185,3,req_960468,ChatGPT
task_Server1_train_0_185,4,req_1398093,GPT-4v
task_Server1_train_0_186,0,req_398948,ChatGPT
task_Server1_train_0_186,1,req_1077117,GPT-4v
task_Server1_train_0_186,2,req_493076,ChatGPT
task_Server1_train_0_186,3,req_1361853,GPT-4v
task_Server1_train_0_186,4,req_1321085,ChatGPT
task_Server1_train_0_187,0,req_641080,ChatGPT
task_Server1_train_0_187,1,req_822721,GPT-4v
task_Server1_train_0_187,2,req_1361428,ChatGPT
task_Server1_train_0_187,3,req_397409,ChatGPT
task_Server1_train_0_187,4,req_111432,ChatGPT
task_Server1_train_0_188,0,req_285559,GPT-4
task_Server1_train_0_188,1,req_377624,GPT-4
task_Server1_train_0_188,2,req_949448,GPT-4v
task_Server1_train_0_188,3,req_178999,ChatGPT
task_Server1_train_0_188,4,req_326171,GPT-4v
task_Server1_train_0_189,0,req_1117450,GPT-4
task_Server1_train_0_189,1,req_469712,GPT-4v
task_Server1_train_0_189,2,req_602684,ChatGPT
task_Server1_train_0_189,3,req_43414,ChatGPT
task_Server1_train_0_189,4,req_515868,ChatGPT
task_Server1_train_0_190,0,req_1015093,GPT-4
task_Server1_train_0_190,1,req_655504,ChatGPT
task_Server1_train_0_190,2,req_391843,GPT-4v
task_Server1_train_0_190,3,req_199543,GPT-4v
task_Server1_train_0_190,4,req_498224,GPT-4v
task_Server1_train_0_191,0,req_756483,ChatGPT
task_Server1_train_0_191,1,req_248393,ChatGPT
task_Server1_train_0_191,2,req_692739,GPT-4
task_Server1_train_0_191,3,req_1133919,GPT-4v
task_Server1_train_0_191,4,req_284111,ChatGPT
task_Server1_train_0_192,0,req_1337212,GPT-4
task_Server1_train_0_192,1,req_885776,GPT-4
task_Server1_train_0_192,2,req_146660,ChatGPT
task_Server1_train_0_192,3,req_6648,GPT-4
task_Server1_train_0_192,4,req_326859,ChatGPT
task_Server1_train_0_193,0,req_393027,ChatGPT
task_Server1_train_0_193,1,req_748201,GPT-4
task_Server1_train_0_193,2,req_703388,GPT-4
task_Server1_train_0_193,3,req_342773,GPT-4v
task_Server1_train_0_193,4,req_1207285,ChatGPT
task_Server1_train_0_194,0,req_728294,ChatGPT
task_Server1_train_0_194,1,req_1328665,ChatGPT
task_Server1_train_0_194,2,req_132412,GPT-4v
task_Server1_train_0_194,3,req_259686,GPT-4v
task_Server1_train_0_194,4,req_823137,ChatGPT
task_Server1_train_0_195,0,req_1135429,GPT-4
task_Server1_train_0_195,1,req_894962,ChatGPT
task_Server1_train_0_195,2,req_621080,GPT-4
task_Server1_train_0_195,3,req_1010873,GPT-4v
task_Server1_train_0_195,4,req_1354482,GPT-4v
task_Server1_train_0_196,0,req_760729,GPT-4
task_Server1_train_0_196,1,req_536440,ChatGPT
task_Server1_train_0_196,2,req_370299,ChatGPT
task_Server1_train_0_196,3,req_1293606,GPT-4v
task_Server1_train_0_196,4,req_1251288,ChatGPT
task_Server1_train_0_197,0,req_1313584,GPT-4
task_Server1_train_0_197,1,req_377994,GPT-4
task_Server1_train_0_197,2,req_875220,GPT-4
task_Server1_train_0_197,3,req_19231,GPT-4
task_Server1_train_0_197,4,req_216174,ChatGPT
task_Server1_train_0_198,0,req_1198170,GPT-4
task_Server1_train_0_198,1,req_1143682,GPT-4
task_Server1_train_0_198,2,req_157669,ChatGPT
task_Server1_train_0_198,3,req_1311778,ChatGPT
task_Server1_train_0_198,4,req_961359,GPT-4v
task_Server1_train_0_199,0,req_408508,ChatGPT
task_Server1_train_0_199,1,req_922671,ChatGPT
task_Server1_train_0_199,2,req_254724,GPT-4v
task_Server1_train_0_199,3,req_1379874,ChatGPT
task_Server1_train_0_199,4,req_315783,ChatGPT
task_Server1_train_0_200,0,req_1235878,ChatGPT
task_Server1_train_0_200,1,req_827987,ChatGPT
task_Server1_train_0_200,2,req_1233161,ChatGPT
task_Server1_train_0_200,3,req_402582,GPT-4v
task_Server1_train_0_200,4,req_361064,GPT-4v
task_Server1_train_0_201,0,req_649743,ChatGPT
task_Server1_train_0_201,1,req_291054,ChatGPT
task_Server1_train_0_201,2,req_863677,GPT-4
task_Server1_train_0_201,3,req_9994,ChatGPT
task_Server1_train_0_201,4,req_905681,ChatGPT
task_Server1_train_0_202,0,req_1376207,ChatGPT
task_Server1_train_0_202,1,req_506708,GPT-4
task_Server1_train_0_202,2,req_862227,GPT-4
task_Server1_train_0_202,3,req_954549,GPT-4v
task_Server1_train_0_202,4,req_37073,GPT-4v
task_Server1_train_0_203,0,req_938458,ChatGPT
task_Server1_train_0_203,1,req_537046,GPT-4
task_Server1_train_0_203,2,req_1146992,GPT-4
task_Server1_train_0_203,3,req_314310,ChatGPT
task_Server1_train_0_203,4,req_945168,ChatGPT
task_Server1_train_0_204,0,req_65034,ChatGPT
task_Server1_train_0_204,1,req_231518,ChatGPT
task_Server1_train_0_204,2,req_840481,GPT-4
task_Server1_train_0_204,3,req_62262,GPT-4v
task_Server1_train_0_204,4,req_1303366,GPT-4v
task_Server1_train_0_205,0,req_826867,ChatGPT
task_Server1_train_0_205,1,req_711930,GPT-4
task_Server1_train_0_205,2,req_415901,ChatGPT
task_Server1_train_0_205,3,req_832374,GPT-4v
task_Server1_train_0_205,4,req_570358,ChatGPT
task_Server1_train_0_206,0,req_1052537,ChatGPT
task_Server1_train_0_206,1,req_405061,GPT-4
task_Server1_train_0_206,2,req_978334,GPT-4v
task_Server1_train_0_206,3,req_900707,GPT-4v
task_Server1_train_0_206,4,req_429326,ChatGPT
task_Server1_train_0_207,0,req_671819,ChatGPT
task_Server1_train_0_207,1,req_1030053,ChatGPT
task_Server1_train_0_207,2,req_1353570,ChatGPT
task_Server1_train_0_207,3,req_819798,GPT-4v
task_Server1_train_0_207,4,req_309564,GPT-4v
task_Server1_train_0_208,0,req_1095358,GPT-4
task_Server1_train_0_208,1,req_1099207,GPT-4
task_Server1_train_0_208,2,req_1022028,GPT-4
task_Server1_train_0_208,3,req_605458,ChatGPT
task_Server1_train_0_208,4,req_788847,GPT-4v
task_Server1_train_0_209,0,req_471287,GPT-4
task_Server1_train_0_209,1,req_1377337,ChatGPT
task_Server1_train_0_209,2,req_93905,ChatGPT
task_Server1_train_0_209,3,req_306060,ChatGPT
task_Server1_train_0_209,4,req_353957,GPT-4v
task_Server1_train_0_210,0,req_433051,ChatGPT
task_Server1_train_0_210,1,req_1218836,GPT-4
task_Server1_train_0_210,2,req_1174852,GPT-4
task_Server1_train_0_210,3,req_1014977,GPT-4v
task_Server1_train_0_210,4,req_538875,GPT-4v
task_Server1_train_0_211,0,req_1245815,ChatGPT
task_Server1_train_0_211,1,req_528976,ChatGPT
task_Server1_train_0_211,2,req_941022,GPT-4v
task_Server1_train_0_211,3,req_1419590,ChatGPT
task_Server1_train_0_211,4,req_697822,ChatGPT
task_Server1_train_0_212,0,req_854268,ChatGPT
task_Server1_train_0_212,1,req_740140,GPT-4
task_Server1_train_0_212,2,req_1170281,GPT-4
task_Server1_train_0_212,3,req_1126983,ChatGPT
task_Server1_train_0_212,4,req_294312,ChatGPT
task_Server1_train_0_213,0,req_1150019,GPT-4
task_Server1_train_0_213,1,req_981684,GPT-4v
task_Server1_train_0_213,2,req_806777,GPT-4v
task_Server1_train_0_213,3,req_1350983,GPT-4v
task_Server1_train_0_213,4,req_745662,GPT-4v
task_Server1_train_0_214,0,req_509632,ChatGPT
task_Server1_train_0_214,1,req_1410707,ChatGPT
task_Server1_train_0_214,2,req_1414815,GPT-4v
task_Server1_train_0_214,3,req_253265,GPT-4v
task_Server1_train_0_214,4,req_1133097,ChatGPT
task_Server1_train_0_215,0,req_367050,GPT-4
task_Server1_train_0_215,1,req_994550,ChatGPT
task_Server1_train_0_215,2,req_889866,GPT-4
task_Server1_train_0_215,3,req_431840,ChatGPT
task_Server1_train_0_215,4,req_263333,GPT-4v
task_Server1_train_0_216,0,req_545907,GPT-4
task_Server1_train_0_216,1,req_1197144,GPT-4
task_Server1_train_0_216,2,req_476009,ChatGPT
task_Server1_train_0_216,3,req_1263998,ChatGPT
task_Server1_train_0_216,4,req_550584,GPT-4v
task_Server1_train_0_217,0,req_79767,ChatGPT
task_Server1_train_0_217,1,req_658908,GPT-4v
task_Server1_train_0_217,2,req_1402006,GPT-4v
task_Server1_train_0_217,3,req_147322,GPT-4v
task_Server1_train_0_217,4,req_1147837,GPT-4v
task_Server1_train_0_218,0,req_1220314,GPT-4
task_Server1_train_0_218,1,req_665610,ChatGPT
task_Server1_train_0_218,2,req_1173624,GPT-4
task_Server1_train_0_218,3,req_177475,GPT-4v
task_Server1_train_0_218,4,req_17381,GPT-4v
task_Server1_train_0_219,0,req_747800,GPT-4
task_Server1_train_0_219,1,req_1171240,GPT-4
task_Server1_train_0_219,2,req_441986,ChatGPT
task_Server1_train_0_219,3,req_919404,ChatGPT
task_Server1_train_0_219,4,req_1102998,ChatGPT
task_Server1_train_0_220,0,req_1317980,GPT-4
task_Server1_train_0_220,1,req_815166,ChatGPT
task_Server1_train_0_220,2,req_911601,ChatGPT
task_Server1_train_0_220,3,req_1103949,ChatGPT
task_Server1_train_0_220,4,req_455221,ChatGPT
task_Server1_train_0_221,0,req_564577,GPT-4
task_Server1_train_0_221,1,req_281291,GPT-4
task_Server1_train_0_221,2,req_404748,GPT-4
task_Server1_train_0_221,3,req_1140798,ChatGPT
task_Server1_train_0_221,4,req_690570,ChatGPT
task_Server1_train_0_222,0,req_498464,ChatGPT
task_Server1_train_0_222,1,req_571332,ChatGPT
task_Server1_train_0_222,2,req_1301680,GPT-4
task_Server1_train_0_222,3,req_1049766,GPT-4
task_Server1_train_0_222,4,req_95375,ChatGPT
task_Server1_train_0_223,0,req_277069,GPT-4
task_Server1_train_0_223,1,req_1242057,GPT-4
task_Server1_train_0_223,2,req_613802,ChatGPT
task_Server1_train_0_223,3,req_918668,ChatGPT
task_Server1_train_0_223,4,req_437596,ChatGPT
task_Server1_train_0_224,0,req_1359196,ChatGPT
task_Server1_train_0_224,1,req_120827,ChatGPT
task_Server1_train_0_224,2,req_1240513,ChatGPT
task_Server1_train_0_224,3,req_1422236,ChatGPT
